Student ID,Question ID,difficulty,correct,Response Time,topic,difficulty_encoded,global_correctness,avg_response_time,questions_answered_so_far,topic_correctness,easy_correct_avg,medium_correct_avg,hard_correct_avg,topic_questions_seen,topic_familiarity,num_words,qstn_complexity
86,127,medium,1,26570,1,2,0.6190476190476191,16587.904761904763,126,1.0,0.7777777777777778,0.3333333333333333,0.1111111111111111,4,1,12,9.740000000000002
86,128,easy,1,18804,1,1,0.6220472440944882,16666.503937007874,127,1.0,0.7777777777777778,0.3684210526315789,0.1111111111111111,5,1,10,4.830000000000002
86,129,easy,0,14488,10,1,0.625,16683.203125,128,0.5,0.7802197802197802,0.3684210526315789,0.1111111111111111,0,0,7,10.740000000000002
86,130,easy,1,9615,0,1,0.6201550387596899,16666.18604651163,129,1.0,0.7717391304347826,0.3684210526315789,0.1111111111111111,1,1,13,13.080000000000002
86,131,easy,1,11040,24,1,0.6230769230769231,16611.946153846155,130,0.5,0.7741935483870968,0.3684210526315789,0.1111111111111111,6,1,10,10.73
86,132,easy,1,19714,20,1,0.6259541984732825,16569.41221374046,131,0.5,0.776595744680851,0.3684210526315789,0.1111111111111111,0,0,7,3.997142857142858
86,133,easy,0,19834,1,1,0.6287878787878788,16593.234848484848,132,1.0,0.7789473684210526,0.3684210526315789,0.1111111111111111,6,1,29,14.437241379310347
86,134,medium,1,25004,20,2,0.6240601503759399,16617.601503759397,133,1.0,0.7708333333333334,0.3684210526315789,0.1111111111111111,1,1,8,9.655000000000001
86,135,easy,1,9615,1,1,0.6268656716417911,16680.18656716418,134,0.8571428571428571,0.7708333333333334,0.4,0.1111111111111111,7,1,13,12.172307692307694
86,136,easy,1,16281,1,1,0.6296296296296297,16627.85185185185,135,0.875,0.7731958762886598,0.4,0.1111111111111111,8,1,18,11.752222222222223
86,137,easy,1,12958,1,1,0.6323529411764706,16625.301470588234,136,0.8888888888888888,0.7755102040816326,0.4,0.1111111111111111,9,1,18,7.163333333333334
86,138,easy,1,11379,1,1,0.635036496350365,16598.532846715327,137,0.9,0.7777777777777778,0.4,0.1111111111111111,10,1,49,7.155510204081633
86,139,easy,1,13942,1,1,0.6376811594202898,16560.710144927536,138,0.9090909090909091,0.78,0.4,0.1111111111111111,11,1,16,10.562500000000004
86,140,easy,1,9615,0,1,0.6402877697841727,16541.87050359712,139,1.0,0.7821782178217822,0.4,0.1111111111111111,2,1,14,10.098571428571429
86,141,easy,1,11379,8,1,0.6428571428571429,16492.39285714286,140,0.45454545454545453,0.7843137254901961,0.4,0.1111111111111111,11,1,12,10.723333333333333
86,142,easy,1,16281,10,1,0.6453900709219859,16456.127659574468,141,0.0,0.7864077669902912,0.4,0.1111111111111111,1,1,13,7.633846153846157
86,143,easy,1,13942,1,1,0.647887323943662,16454.894366197183,142,0.9166666666666666,0.7884615384615384,0.4,0.1111111111111111,12,1,16,12.037500000000005
86,144,easy,0,18627,8,1,0.6503496503496503,16437.321678321678,143,0.5,0.7904761904761904,0.4,0.1111111111111111,12,1,17,14.64
86,145,hard,0,18797,8,3,0.6458333333333334,16452.527777777777,144,0.46153846153846156,0.7830188679245284,0.4,0.1111111111111111,13,1,24,16.878333333333334
86,146,easy,0,19781,1,1,0.6413793103448275,16468.696551724137,145,0.9230769230769231,0.7830188679245284,0.4,0.10526315789473684,13,1,27,8.467592592592595
86,147,medium,1,26008,13,2,0.636986301369863,16491.383561643837,146,0.5,0.7757009345794392,0.4,0.10526315789473684,0,0,24,10.723333333333333
